,id,sourse,views,title,date,time,rubrics,text
0,692214,habr,450,Golang fyne Куда нажать? :-(,2022-10-08,17:14,develop,"['Fyne - это open-source библиотека для очень простого и быстрого создания кросс-платформенных приложений на Golang', 'Здесь можно вполне понять для чего нужен fyne, от себя могу сказать, что это очень простая библиотека для пользования, чтобы начать писать на ней программы с графическим интерфейсом не нужно никаких знаний ', 'Можно глянуть одним глазком там довольно медленно и только совсем про базу рассказано, поэтому использовать можно как справочник, когда быстро набрасываешь свой первый интерфейс:', 'Тут очень хорошо на примере показано как делать, прикол fyne не в том чтобы использовать стандартный набор инструментов представленный в библиотеке, а в том чтобы на их основе писать под нужные интерфейсы соответствующие классы, плюс могу добавить, что код в библиотеке читается очень легко (не то что stl c++😩) и этого кода не очень много, довольно быстро в нем разобраться:', 'Если ты не любишь смотреть, а любишь читать, то на хабре есть пару статей, про то, как писать под fyne, там тоже можно получить некоторую базу, но советую все же посмотреть вторую ссылку на ютубе, хотя бы на скорости 2 и пропуская большую часть для ознакомления, там самый лучший материал, который я нашел в инете', 'Теперь когда мы с тобой ознакомились с базой, и написали что-то, встает вопрос куда нажать, чтобы мы могли скинуть штуку, которую накодили, но тут возникает проблема, у всех разные системы, могу выделить три основных под которые можно скомпилить windows, linux (я все проверял на ubuntu, но вроде у одного моего друга какой-то хакерский linux, но он запустил мой бинарник под linux) и macOS (самая проблемная😩) ну и может быть андроид, но у меня его нет, предполагаю там не сложно, про iOS можно забыть ведь там только через App Store, а мы не серьезные дядьки делающие серьезные приложения, мы с тобой два абобуса, и хотим друзьям скинуть приколюху (если ты серьезный дядька, иди лучше gotk4 поизучай, fyne не очень оптимально)', 'Сначала скачаем Go', 'macOS', 'linux', 'Напишем первый hello main, https://developer.fyne.io/started/hello', 'Далее генерируем go.mod (эту команду напишем в директории проекта)', 'Теперь скачаем все нужные зависимости', 'Должно получится сейчас что-то вроде такого', 'Теперь запустим', 'Ура победа', 'Ну вот и все, мы научились, хотя я вроде что-то говорил про разные системы и так далее, что все сложно, а тут так просто, что-то не так. Вспомним на базовом уровне как мы запускаем приложения', 'Мы использовали флаг -o чтобы сообщить в каком виде будет бинарник', 'Вот и наш бинарник hello_world, он запускается с ./hello_world, это не очень удобно, плюс не у всех такая же os и архитектура процессора, как у тебя, поэтому не все смогут запустить, да и большая часть людей на windows  и они не знакомы с терминалом, поэтому нам надо собрать под разные системы и в итоге мы получим несколько бинарников. ', 'Go кросс-платформенный и это его плюс, можно из одной платформы собрать под другую. Обычно на Go собирают под другие платформы следующим образом:', 'И все? Так просто? Конечно нет', 'Значит надо придется собирать через докер, но там еще и еще копать, а мы с тобой не хотим заморачиваться, мы хотим быстро написать и отправить друзьям. fyne предлагает свое решение этой проблемы', 'Далее по идее разработчиков мы должны сразу писать через команду fyne, но так не везде и не всегда работает', 'Теперь нам доступна команда fyne, скачаем и закинем любой .png в проект и назовем ее Icon.png', 'И все, теперь оно установилось, //дописать', 'Но мы получим примерно это', 'Поэтому нам придется загрузить все зависимости для других OS, но это не самое лучшее решение, лучше всего через докер компилировать, в fyne есть туториал как это делать fyne-cross', 'Теперь мы можем пользоваться командой fyne-cross (не забудь скачать docker)', 'fyne-cross создал папку fine-cross, что по-моему выглядит неэстетично, ниже мы избавимся от этой папки и будем все сохранять в директорию download', 'Теперь перейдем к macOS (к сожалению сборка под нее поддерживается только если у тебя эта os)', 'Вообще чтобы приложение нормально работало на macOS его нужно подписывать и нотариализовывать, но это может занять много времени, поэтому я нашел небольшой hack, сначала мы сделаем dmg образ, как обычно это делают разработчики под macOS', 'Вообще под arm можно отдельно не собирать, потому что Mac на apple silicon умеет запускать приложения для x86-64, теперь почистим мусор', 'Ура победа? А вот и нет еще, теперь загрузим в интернет, скачаем от туда .dmg и установим приложение', 'Такое возникает на современных macOS, потому что при первом запуске приложения система проверяет подписано и нотариализованно оно, и если нет, то помещает его в карантин', 'Так можно снять карантин, и в итоге мы получили все что нужно, но каждый раз так муторно делать - тяжело, неприятно, поэтому я написал Makefile для того, чтобы все это автоматизировать.', 'Пользователь']"
1,692210,habr,841,С чего начать изучать программирование?,2022-10-08,16:42,develop,"['В голове почти любого человека начиная с 2018-2019 года появляются мысли о том, чтобы поменять профессию на что-то около IT. Эти мысли сразу разбиваются о скалы нескольких больших мифов', 'Рынок переполнен специалистами и сквозь огромную конкуренцию прорваться просто невозможно. У меня тоже были такие мысли когда я уже нашел первую работу. Меня это очень бесило до тех пор, пока я не увидел какое большое количество людей боится сложностей связанных с обучением. ОЧЕНЬ много новичков забрасывают курсы или свое личное обучение по многим причинам. Я общаюсь с людьми из этой сферы и могу уверенно сказать, что очень часто слышна цитата «Мы не можем найти хорошего разработчика». Учитывая что последние 3 года реклама курсов звучит из каждого утюга то потребности в специалистах вообще не должно быть, но она есть)\xa0Также аргумент против мифа о переполнении рынка это то что сама сфера развивается очень быстро, появляются новые компании, появляются рабочие места.', 'Обучиться профессии в IT очень сложно. На это можно сказать и да, и нет. Курсы, которые говорят «ПОСЛЕ ПОЛУ ГОДА КУРСОВ ГАРАНТИЯ ТРУДОУСТРОЙСТВА» лгу, никто не будет искать вам работу)\xa0Суть в том что обучение любой новой профессии с которой ранее вы не были знакомы будет тяжелым, но это только сначала. Информации которую надо будет выучить действительно много, но с каждым месяцем обучения, это будет становиться все проще и проще. А когда найдется первая работа с хорошим\xa0тимлидом, который будет указывать на ошибки прямо в проекте, вы получите\xa0буст\xa0в скорости обучения который сложно осознать.', 'Кто-то уже впереди и мне его не догнать. Я не психолог, но мне кажется, что\xa0этот загон появляется у всех людей в самых разных жизненных ситуациях. Лично у меня такие мысли были во время обучения в универе. Ребята с\xa0макбуками\xa0и в костюмах, которые зачем-то писали код пока, сидели в столовой, на перерывах между парами, рассказывали что у них новый ПРОЕКТ или разговаривали о простых вещах сложным языком, заставляли думать, что я позади шагов на 10. Но по факту все это отставание было только у меня в голове. Тут могу только посоветовать почитать несколько притч про черепаху и зайца, не обращать на это внимания и спокойно учиться в том темпе в котором вам комфортнее.', 'Очень забавно, но почти все люди которые при мне хотели начать что-то делать в программировании думают что для обучения нужен мощный ПК, знание Линукса или вообще надо покупать мак. Это абсолютно не так! Для обучения и даже для каких-то личных проектов хватит старенького ноута на\xa0винде. Главное чтобы он не\xa0лагал\xa0до такого состояния, что им просто пользоваться невозможно.', 'Работа разработчиком для очень умных ребят. Вранье, я троечник, чуть не вылетел после 9 класса в техникум, поступил в\xa0Бауманку\xa0на платку, никогда на учебу не забивал, но и звезд с неба не хватал. Много списывал, все что\xa0знаю, получил\xa0не с пар, а из гугла. Всем этим совсем не горжусь, но это прямое доказательство, что даже не самый «Умный» паренек может чему-то научиться, главное быть усердным и не забивать на развитие.  Данных заблуждений в голове может быть огромное множество, поэтому их все расписать невозможно, но мне кажется эти самые популярные. Если вы твердо решили чему-то учиться, двигаемся дальше к основной теме этой статьи. С чего же все-таки начать изучать программирование?', 'Что из себя представляет разработка?  Для людей которые совсем не представляют что делает программист на работе постараюсь объяснить простыми словами. Есть проект, например какой-то сайт. Пусть будет ВК. У ВК есть группа людей, которые разбираются в том, какие новые функциональности хотят видеть пользователи. Они заметили что многим не нравится слушать голосовые сообщения, было решено добавить возможность распознавания речи, чтобы пользователь нажал кнопку и увидел текст голосового сообщения. Дальше эта идея подробно расписывается на бумаге как что должно работать. После этого в игру вступают дизайнеры. Это ребята которые по описанию\xa0фичи\xa0рисуют то как она будет выглядеть на сайте. И вот на следующем этапе начинают работу разработчики. У них на рабочих ноутбуках есть самая обычная папка в которой лежит много текстовых файлов. Вот в этих текстовых файлах находится код на разных языках программирования. Задача разработчика добавить в нужные места такой код, чтобы все выглядело и работало согласно дизайнам и описанию\xa0фичи. Если все работает дальше работу программистов проверяют тестировщики и если все хорошо, отправляют пользователю.', 'Как выбрать язык программирования для обучения?  Когда человек начинает гуглить что-то про изучение программирования голова идет кругом от огромного количества разных языков. На эту тему можно рассуждать очень\xa0долго, но\xa0суть видео и статей сведется к тому что люди защищают тот язык на котором пишут. Ищут в нем плюсы, знают как обойти его минусы или просто закрывают на них глаза.\xa0Тем не менее\xa0есть несколько критериев по которым можно сделать +- объективный выбор.  ', 'Популярность языка (Статья на тему). Это важно, поскольку у популярного языка большее комьюнити, больше обучающих материалов.\xa0  ', 'Количество вакансий (Статья на тему). Тут все понятно. Больше вакансий больше работы.\xa0  ', 'Средняя зарплата разработчиков (Статья на тему). Это не должно быть самым важным пунктом среди трех перечисленных,\xa0тк.\xa0зарплаты очень сильно зависят от компании. Но для общего представления стоит это знать.Когда я смотрел на эти графики 4 года назад я в первую очередь обратил внимание на JavaScript и не пожалел о своем выборе, в любом случае важно понимать, что когда выучен 1 язык программирования второй учится в разы легче.', 'С чего начать изучение?  Дальше я буду рассказывать обо всем на примере JavaScript, просто по той причине, что я прошёл этот путь. На этот вопрос, как и на другие уже нашли ответ. Существуют так называемые дорожные карты.\xa0Гуглятся\xa0по запросу\xa0«JS дорожная карта» можно много на них смотреть, но в них есть\xa0кое-что\xa0общее. Это большие блоки JavaScript, HTML, CSS. Эти 3 вещи основа которую надо знать обязательно. Подробнее про каждый из этих трех языков мы поговорим в будущем, но если хочется с чего-то начать можно открыть YouTube и вбивать уроки по каждому языку в том порядке в котором они написаны выше. Также я преступно поздно узнал о такой классной штуке как матрица компетенции программиста (Хороший пример матрицы к которой я иногда обращаюсь). Сильно запариваться по поводу того, что вы чего-то не понимаете из этих тем не стоит, поскольку разные должности требуют разных знаний, но посмотрев на неё можно примерно понять область знаний которые стоит подтянуть.\xa0', 'Где искать материалы для обучения?  Я большой противник курсов поскольку человек\xa0мысленно перекидывает ответственность за свое обучение на кого-то другого и расслабляется. Но если вы думаете что это будет дополнительным стимулом и без курсов не обойтись, важно понимать, что одними курсами все равно не обойтись 100%. Поэтому вот мой топ сайтов для обучающихся. ', 'САМОЕ\xa0важное, что\xa0должен уметь делать программист - правильно формулировать вопрос в Гугл. В работе приходится обращаться к гуглу почти каждый день, во время обучение нужно гуглить целый день.\xa0 ', 'youtube.com - Главный друг человека который только начал обучение. Вбиваете например «JavaScript уроки» вам попадается пара тройка плейлистов с названиями типа «JavaScript с нуля», найдите того кто\xa0объясняет\xa0понятнее, и смотрите его. Если что-то не поняли в объяснении, сформулируйте запрос в Гугл и ищите\xa0до тех пор, пока\xa0не сможете\xa0объяснить\xa0своими словами. Это идеальный вариант.  ', 'habr.com, medium.com и прочие сайты со статьями -\xa0Скорее всего вы будете часто попадаться на сайты со статьями. Иногда они будут на английском, это нормально, пугаться не строит. Переводите в переводчике, делаете все как там написано и все будет работать, если не работает, формулируете вопрос и пишите в поисковой строке гугла.  ', 'stackoverflow.com - Это лучший источник информации когда попадется\xa0незнакомая ошибка. Просто вставляете в поисковую строку Гугла текст ошибки, с вероятностью 99% в первых ссылках будет этот сайт. В основном там пишут на английском, но переводчик поможет разобраться что к чему.\xa0  ', 'learn.javascript.ru - Замечательный учебник по JS который охватывает весь синтаксис, в конце каждого урока есть задание и решение к нему с объяснением.', 'Итак, подытожим. Для того чтобы начать изучать любой язык программирования нужно:', 'Выделить первые шаги изучив несколько дорожных карт того языка который вы выбрали.', 'По выделенным темам искать обучающие видео в YouTube, статьи в интернете, электронные учебники или курсы', 'Я бы посоветовал долго не штудировать синтаксис на маленьких задачках и поставить перед собой цель сделать стандартный «Список дел». Обычное приложение которое может создавать, отображать, изменять и удалять текстовые заметки. Такие приложения называют CRUD приложениями (Create Read Update Delete) и очень часто их дают в качестве тестового задания на позиции джуна. В процессе его создания вы изучите синтаксис языка, столкнетесь с кучей проблем и будете искать их решение в гугле. Никто не мешает поискать гайды в YouTube «Как сделать список дел на JavaScript» к примеру. Делаете все как на видео, набираетесь опыта. Далее к этому приложению можно будет прикрутить базу данных, написать для него сервер и если вам хочется запариться, развернуть в интернете чтобы кто-то мог зайти туда по ссылке.', 'Если в процессе обучения в статье или обучающем видео вы заметите незнакомый символ или слово в коде (Такое будет происходить очень часто), лучше поставить на паузу, погуглить это слово и разобраться что оно означает, где применяется и зачем.', 'В заключении хочется сказать, что прилагая усилия, занимаясь 2-3 часа в день на протяжении полу года вы сможете выйти на уровень с которым можно ходить на собеседования. Поиск первой работы является самым сложным\xa0этапом но\xa0это тема для другой статьи.', '', 'Пользователь']"
2,692204,habr,224,Дизайн уровней. Теория. Обучение игровым механикам,2022-10-08,15:40,develop,"['Обучение игрока игровым механикам является одной из главных составляющих игры. Очень часто обучение оставляют на последние этапы разработки. Именно тогда, скорее всего, обучение может получится довольно раздражающим, которое хочется постоянно пропустить. Сейчас мы рассмотрим несколько методов обучения игрока игровым механикам. Рассмотрим, как и плохие, раздражающие методы, так и действенные, и более креативные.', 'Одним из самых простых и раздражающих методов обучения игрока являются всплывающие подсказки. Они просты в использовании, мы в какой-то момент на весь экран показываем текст с объяснениями, как и что делать. В это же время такой метод сильно раздражает игрока, поскольку его отрывают от мира игры, в котором он только сейчас находился, то есть мы отрываем его от потока, в котором игрок только что находился.', 'Прекрасным примером является Rage 2 от разработчиков Avalanche Studios и Id Software. На самом первом вступительном уровне разработчики очень часто используют всплывающие уведомления на весь экран. Если посмотреть на прохождение игроков-комментаторов, то мы можем заметить, как во время битвы с противником всплывает на весь экран подсказка, которая начинает раздражать их. Об этом они иногда даже говорят своим зрителям.', 'Ещё одним хорошим примером может служить игра Doom Eternal от всё тех же разработчиков из Id Software. Разработчики, при достижении игроком новой способности, перемещают игрока в блочную комнату, которая больше всего напоминает комнату для разработчиков. Это может вытянуть игрока очень просто из атмосферы. Сами представьте, что вы идёте по горе трупов, находите новую способность, и вас тут же перемещают в коробку, где вас и обучают этой способности. Получается, что вас отрывают на какое-то время от пройденного вами пути, что не есть хорошо.', 'Хорошо, что данные подсказки можно всё же отключить. Но тут решение уже принимает сам игрок. Поэтому данный метод обучения игрока считается раздражающим. Но использовать его никто не запрещал, поскольку это всё ещё является одним из методов обучения игрока механикам. Но теперь мы перейдём к более креативным и сложным методам обучения игрока.', 'Скриптовая сцена заставка:', 'Разработчики BulletStorm в начальной скриптовой заставке, где они допрашивают одного из врагов, например, обучают прицеливанию с помощью QTE. Так разработчики, подавая сюжет, успели обучить игрока одной из механик игры. Данные скриптовые сцены всегда требуют постоянной фокусировки внимания игрока на сцене.', 'Персонаж-путеводитель:', 'Это довольно распространенный способ для обучения игрока определенным механикам игры. Например, так разработчики Tom Clancy’s Splinter Cell Double Agent (Java) построили большую часть обучения на второстепенном персонаже-путеводителе. Разработчики обозначают угрозу для нас, охранника, который только что поднялся на лифте (Рис. 1). Потом второстепенный персонаж поднимается к врагу и скидывает его вниз (Рис. 2). Позже самому игроку предстоит повторить данное действие (Рис. 3).', 'Скрипт с игровым процессом:', 'Так разработчики из Arkane Studios в своей игре Dishonored обучают игрока скрытности с помощью дополнительного необязательного задания. Дочь императрицы просит главного героя поиграть с ней в прятки. В это же время игрок может, как пойти за ней, так и пропустить, и пойти к главной точке интереса.', 'Самым простым и распространенным примером является игра Half-Life 2, где разработчики обучают игрока подбору предметов окружения. Один из противников кидает пустую банку, и игроку надо поднять данный предмет и выкинуть в урну. Таким образом ему позволят пройти дальше.', 'Чаще всего обучение через окружение всегда довольно просто в использовании, если есть художники. Например, разработчики из Saber Interactive в своей игре World War Z используют постеры в виде подсказок, которые говорят игроку, как стоит уничтожать противников (Рис. 1) и как вести себя на одной локации с ними (Рис. 2).', 'Например, разработчики Dead Space используют надписи на стенах, на которых говорится об эффективным способе расправы с врагами. Также разработчики специально ярко выделяют данную надпись с помощью освещения, чтобы  она при прохождении игроку сразу бросилась в глаза. Так игрок узнает, что противникам лучше всего отстреливать конечности.', 'Все в той же Half-Life 2 разработчики с помощью окружения рассказывают, как можно легко расправляться с врагами. Так в одной из сцен мы можем видеть распиленного зомби пополам с помощью пил. Также они разбросаны по всей комнате, чтобы игрок мог поэкспериментировать с данным окружением. Причём данное обучение игроку пропустить довольно трудно, поскольку проход заблокирован именно этими пилами.', 'Ещё одним простым способом приятного обучения может служить внедрение кнопок управления персонажем в окружение игры. Оно должно хорошо контрастировать на фоне, чтобы игрок мог легко заметить данные надписи. Так в игре Braid используется данный способ для обучения игрока игровым механикам. Название клавиши для прыжка вплетено в окружение игры и ярко выделяется для привлечения внимания.', 'Для того, чтобы задать поток для игрока, нужно обучить игрока механикам. Некоторые игры предлагают обучение некоторым механикам игры с подушками безопасности. Так разработчики Weird West создают перед игроком препятствие. Ему предстоит перепрыгнуть через пропасть. Также разработчики учли тот момент, что игрок может не сразу сделать правильный прыжок, поэтому они не снабдили пропасть какой-либо опасностью. Тем самым разработчики дают игроку шанс выполнить этот трюк еще раз и так до того момента, пока игрок не преодолеет данное препятствие. Разработчики при обучении дают игроку выполнить всего одно простейшее действие.', 'После обучения простым механикам, разработчики любят усложнять постепенно игровой процесс, чтобы сохранять поток для игрока. Хорошим примером может служить игра Celeste. Сначала игроку предоставляют простейшие механики и простейшие уровни для их применения. Позже уровни постепенно усложняются, задаются более интересные задачи, который игрок, действительно, может решить.', 'Игроки не любят, когда их учат. Чтение про механики для игрока – это пауза, которая его вырывает из игрового процесса.', 'Всё, чему научился игрок, должно быть всегда доступно. Должна быть возможность освежить в памяти то, чему игрок обучался. Стоит добавить вкладки в меню, где человек сможет вспомнить какие-то механики. Но стоит всегда сохранять поток, чтобы игрок не забывал о существовании какой-либо механике.', 'Стоит удивлять игрока. То есть задачи перед игроком должны постоянно эволюционировать, чтобы игровой процесс не вызывал скуку.', 'Пользователь']"
3,692200,habr,402,Динамический компаратор для объектов с помощью ComparatorChain,2022-10-08,14:09,develop,"['Добрый день, пишет потенциальный Java разработчик. Недавно столкнулся со следующей стандартной задачей: написать многоступенчатый компаратор для сортировки коллекции простых объектов. ', 'После изучения данного вопроса возникло желание написать компаратор для класса, который бы мог динамически изменяться при изменении полей класса и (или) параметров сортировки, которые задаются извне.', 'Итак обо всем по порядку. Есть некоторый класс Product:', 'Если заранее известно направление (ASC, DESC) и очередность сортировки, то решение этой задачи может легко осуществиться следующим методом:', 'Аналогичные действия можно выполнить с помощью CompareToBuilder.class или других мне пока не известных библиотек.', 'Но как быть, если состав полей класса не известен заранее, а параметры сортировки хранятся в отдельном файле, и тоже могут быть заданы произвольно? Как написать динамический компаратор, способный работать без изменения кода, при изменение полей самой сущности и параметров сортировки.', 'Имеем класс Product, представленный выше, и  параметры компаратора, которые содержаться в XML файле вида:', 'Первое что необходимо сделать это распарсить данный файл и записать параметры нашего будущего компаратора в некую структуру, которая позволит хранить порядок записанных в нее данных. Я использовал для этого LinkedHashMap<Field, SortType>, где SortType это Enum вида:', 'Мои  XMLParser.class выглядит следующим образом, возможно не самым лучшим и оптимальным, но не это является главным в данной статье. Обращаю внимание, что в качестве параметров метода getSortTypeMap() используется наш Product.class и некоторый путь к файлу с параметрами сортировки, что позволяет говорить о динамическом построении аргументов метода getComparatorBySortMap() будущего ComparatorFactory.class.', 'И теперь непосредственно сам класс, позволяющий сгенерировать необходимый компаратор  и  основанный на использовании ComparatorChain.class и BeanComparator.class:', 'В результате мы получаем возможность генерировать компараторы на основе данных о классе и порядке сортировки, при этом и класс, и порядок могут изменяться.', 'Заранее прошу прощения за возможные огрехи в коде и отсутствие более глубокого анализа скорости работы такого метода, возможных ошибках и недостатках, которые не смог отразить в статье в силу отсутствия опыта в коммерческом программировании.', 'Буду рад комментариям под моей первой статьей. И надеюсь, что ее прочитает кто-то  кому нужен ""юный"" Java разработчик, как я.  ', 'Пользователь']"
4,692196,habr,800,"FAKE NEWS. Актуальность, распознавание и построение ложных новостей",2022-10-08,13:05,develop,"['В связи с развитием информационных технологий и интернета, появились новые способы публикации, обмена и потребления новостей и информации. Из-за огромного потока информации в медиа сфере стандарты контроля и редакционные нормы значительно снизились. В интернет-пространстве стало появляться всё больше недостоверной информации. ', 'Fake news — это новости, которые не соответствуют действительности, придуманные для отвлечения внимания аудитории. ', 'Актуальность данной тематики обусловлена огромным количеством недостоверной информации, распространяющейся в интернете на сегодняшний день. Например, статистика, представленная на рисунке 1 [1], демонстрирует распространение фейковых новостей о коронавирусе лишь за четыре дня.', 'Люди часто обращаются к информации, опубликованной на различных ресурсах, чтобы на её основе принять важные решения, следовательно, достоверность новостей имеет огромную важность. Прочтение недостоверной информации может повлечь за собой последствия в виде опасности. ', 'отсутствие возможности различия недостоверных и достоверных новостей. Таким образом происходит общественный подрыв доверия к достоверным источникам;', 'введение в заблуждение при прочтении текста в контексте определенной сферы деятельности. Например, люди могут принять неверные решения в отношении лечения или, наоборот, отказ от лечения, что может пагубно повлиять на здоровье;', 'использование дезинформации в деятельности. Например, люди, обучающиеся в образовательных учреждениях должны использовать проверенные источники для выполнения каких-либо заданий, иначе это повлечёт распространение дезинформирующего контента.', 'Распространение дезинформирующего контента в своём большинстве публикуется на интернет-ресурсах, а также в социальных сетях. Платформы социальных сетей начали сокращать количество недостоверного контента, но полностью устранить его практически невозможно. Для понимания концепции фейковых новостей, нужно иметь представление об этапах создания дезинформирующей информации.', 'Для четкой постановки цели создатель дезинформирующего контента должен иметь представление о предметной области, в которой будет создавать недостоверную новость, представлять аудиторию данной области. Например, может быть проведён анализ конкретной выборки людей, которые интересуются той или иной сферой деятельности. ', 'Для создания вида достоверной информации формируется правдоподобный антураж. Люди события, место и время действий – реальные, а само событие является фейковым. ', 'Чаще всего распространение фейковой новости происходит посредством появления на различных сайтах, которые имеют низкие уровни достоверности информации и контроля её публикации. Также к делу может быть привлечён влиятельный человек с некой аудиторией, среди которых есть как боты, просто распространяющие информацию, так и обычные люди. ', 'Новость доходит до целевой аудитории, которая неумышленно распространяет недостоверную информацию, вследствие чего привлекает внимание со стороны СМИ и других крупных источников.', 'Данный способ используется для долговременных кампаний продвижения фейковой новости. Она начинает раскрываться с разных аспектов, некоторые источники начинают дополнять дезинформирующую новость, пытаясь привлечь внимание к своей статье. ', 'Для того, чтобы фейковая новость не выглядела слишком подозрительно, организаторы кампании по дезинформации выпускают нейтральную новость, посредством которой корректируется образ какого-либо события или человека в глазах общественности.', 'Для сокрытия факта недостоверности новости, используют простой приём: создаётся ещё одна новость с более громким названием и совершенно другим содержанием, затем с помощь команды ботов распространяется в интернет-пространстве. Данный способ требуется для того, чтобы первую новость приняли как факт и стали изучать более актуальную новость.', 'Исходя из алгоритма создания дезинформирующего контента можно составить алгоритм, позволяющий распознать недостоверную новость.', 'Важно установить первоисточник. Надо найти самое первое упоминание статьи, стоит уделить внимание дате публикации. Оценка уровня доверия к источнику можно установить по правильному оформлению: статья не содержит орфографических ошибок, редкие или неизвестные домены, установлена дата публикации новости, указан автор. Если сайт содержит вышеперечисленные пункты, но вызывает недоверие, стоит изучить раздел «О компании».', 'Необходимо уделить внимание автору данной публикации. Стоит проверить реальный ли это человек, его репутацию, компетентность в данном вопросе. В большинстве случаев у недостоверных новостей не бывает автора публикации или же фейковые новости могут использовать имена неизвестных журналистов. ', 'Также один из важных аспектов – проверка наличия данной новости на более крупных и проверенных сайтах, которые всегда проверяют публикуемую информацию на своих ресурсах. Для отвлечения внимания добавляют ссылки на используемые источники, но используют источники, которые никоим образом не относятся к новости. ', 'Один из самых заметных аспектов в фейковой новости – это гиперболизированный заголовок. Основная цель заголовка – коротко передать суть статьи. Если название не несёт никакого смысла, а лишь создаёт вопросы, то новость стоит проигнорировать.', 'Достоверные новости содержат много фактов, например, статистику, цитаты экспертов и подобное. Если статья ссылается на статистику без указания источника, откуда и кем она была проведена, то данная информация создана для заблуждения читателей. ', 'Если новость имеет комментарии, то это не подтверждает достоверность информации. Под фейковыми новостями очень часто оставляют комментарии боты, чаще всего содержание данных комментариев не имеет отношение к статье или же просто является набором символом, так как генерируются автоматически.', 'Современные проблемы требуют современных решений, и использовать данные алгоритмы можно автоматически с помощью обученной нейронной сети.', 'На основе алгоритмов распознавания и создания фейковых новостей, была разработана ""Разведка операций влияния"" (РИО). Эта система автоматически обнаруживает дезинформацию в интернет-пространстве и аккаунты, распространяющие данные материалы. Система РИО содержит в себе аналитические методы, которые разрабатывались посредством сбора данных в интернете и их анализе. Используя данную систему, команда разработчиков смогла обнаружить аккаунты, распространяющие недостоверную информацию, с точностью до 96%. ', 'В будущем, данная система будет эксплуатироваться правительством, промышленностью и во всех других сферах, где нужно проверять достоверность информации, вплоть до традиционных видов СМИ, например, как газета.  ', 'Список используемой литературы ', '1. Статистика распространение фейковых новостей о коронавирусе: [Электронный ресурс] // Group-IB. URL: https://www.group-ib.ru/media/fake-news-coronavirus/ (Дата обращения: 11.11.2021)', '2. Алгоритм построения фейковой новости: [Электронный ресурс] // Habr, 2006-2021. URL: https://habr.com/ru/company/trendmicro/blog/478040/ (Дата обращения: 11.11.2021)', '3. Алгоритм распознавания фейковой новости: [Электронный ресурс] // Kaspersky, 1997-2021. URL: https://www.kaspersky.ru/resource-center/preemptive-safety/how-to-identify-fake-news (Дата обращения: 11.11.2021)', '4. ""Разведка операций влияния"" (РИО): [Электронный ресурс] // MIT. URL: https://news.mit.edu/2021/artificial-intelligence-system-could-help-counter-spread-disinformation-0527 (Дата обращения: 11.11.2021)', 'Пользователь']"
